Course_ID,ACAD_GROUP,SUBJECT,CATALOG_NBR,Major,COURSE_TITLE,REQUISITES,AREA_OF_STUDY,COURSE_OF_STUDY,Credits,DEPTNAME,Course_Level,Condition,Condition_Explanation,REQUISITES_LIST
MCM311,CAS,MCM,311,COMPENG,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,ELECENG,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,MGMTENG,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,ENGLISH,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,LINGUISTIC,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,LITERATURE,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,FINANCE,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,DIGITALMED,News Writing,MCM 206 & UMCOM,MR,R,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,PR / ADV,News Writing,MCM 206 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,VISUAL COM,News Writing,MCM 206 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,MIS,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM311,CAS,MCM,311,MARKETING2,News Writing,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM312,CAS,MCM,312,ACCOUNTING,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,INTL BUSIN,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,MANAGEMENT,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,COMSCIENCE,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,COMPENG,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,ELECENG,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,MGMTENG,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,ENGLISH,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,LINGUISTIC,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,LITERATURE,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,FINANCE,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,DIGITALMED,News editing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,PR / ADV,News editing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,VISUAL COM,News editing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,MIS,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM312,CAS,MCM,312,MARKETING2,News editing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM313,CAS,MCM,313,ACCOUNTING,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,INTL BUSIN,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,MANAGEMENT,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,COMSCIENCE,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,COMPENG,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,ELECENG,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,MGMTENG,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,ENGLISH,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,LINGUISTIC,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,LITERATURE,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,FINANCE,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,DIGITALMED,Online journalism,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,PR / ADV,Online journalism,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,VISUAL COM,Online journalism,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,MIS,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM313,CAS,MCM,313,MARKETING2,Online journalism,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM321,CAS,MCM,321,ACCOUNTING,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,INTL BUSIN,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,MANAGEMENT,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,COMSCIENCE,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,COMPENG,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,ELECENG,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,MGMTENG,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,ENGLISH,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,LINGUISTIC,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,LITERATURE,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,FINANCE,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,DIGITALMED,In-depth reporting,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,PR / ADV,In-depth reporting,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,VISUAL COM,In-depth reporting,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,MIS,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM321,CAS,MCM,321,MARKETING2,In-depth reporting,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,ACCOUNTING,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,INTL BUSIN,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,MANAGEMENT,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,COMSCIENCE,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,COMPENG,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,ELECENG,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,MGMTENG,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,ENGLISH,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,LINGUISTIC,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,LITERATURE,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,FINANCE,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,DIGITALMED,Feature & Magazine Writing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,PR / ADV,Feature & Magazine Writing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,VISUAL COM,Feature & Magazine Writing,MCM 311,ME,E,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,MIS,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM322,CAS,MCM,322,MARKETING2,Feature & Magazine Writing,MCM 311,NA,N,3,Dept of Mass Comm & Multimedia,3,ONE_COURSE,1- Only the specified course as a prerequisite.,['MCM311']
MCM422,CAS,MCM,422,ACCOUNTING,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,INTL BUSIN,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,MANAGEMENT,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,COMSCIENCE,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,COMPENG,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,ELECENG,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,MGMTENG,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,ENGLISH,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,LINGUISTIC,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,LITERATURE,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,FINANCE,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,DIGITALMED,Internship in journalism,MCM 312 & MCM 321 & MCM 322,ME,E,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,PR / ADV,Internship in journalism,MCM 312 & MCM 321 & MCM 322,ME,E,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,VISUAL COM,Internship in journalism,MCM 312 & MCM 321 & MCM 322,ME,E,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,MIS,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM422,CAS,MCM,422,MARKETING2,Internship in journalism,MCM 312 & MCM 321 & MCM 322,NA,N,3,Dept of Mass Comm & Multimedia,4,AND,1- All specified prerequisites must be taken.,"['MCM312','MCM321','MCM322']"
MCM205,CAS,MCM,205,ACCOUNTING,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,INTL BUSIN,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,MANAGEMENT,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,COMSCIENCE,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,COMPENG,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,ELECENG,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,MGMTENG,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,ENGLISH,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,LINGUISTIC,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,LITERATURE,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,FINANCE,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,DIGITALMED,International Communication,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,PR / ADV,International Communication,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,VISUAL COM,International Communication,MCM 103 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,MIS,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM205,CAS,MCM,205,MARKETING2,International Communication,MCM 103 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,2,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM103']
MCM301,CAS,MCM,301,ACCOUNTING,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,INTL BUSIN,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,MANAGEMENT,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,COMSCIENCE,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,COMPENG,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,ELECENG,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,MGMTENG,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,ENGLISH,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,LINGUISTIC,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,LITERATURE,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,FINANCE,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,DIGITALMED,Mass media management,MCM 206 & UMCOM,MR,R,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,PR / ADV,Mass media management,MCM 206 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,VISUAL COM,Mass media management,MCM 206 & UMCOM,ME,E,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,MIS,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM301,CAS,MCM,301,MARKETING2,Mass media management,MCM 206 & UMCOM,NA,N,3,Dept of Mass Comm & Multimedia,3,AND_MCOM,"1- All specified prerequisites must be taken.
2- Student Program = ""Mass Communication"".",['MCM206']
MCM305,CAS,MCM,305,ACCOUNTING,Communication campaigns,MCM 141 & MCM 206,NA,N,3,Dept of Mass Comm & Multimedia,3,AND,1- All specified prerequisites must be taken.,"['MCM141','MCM206']"
MCM305,CAS,MCM,305,INTL BUSIN,Communication campaigns,MCM 141 & MCM 206,NA,N,3,Dept of Mass Comm & Multimedia,3,AND,1- All specified prerequisites must be taken.,"['MCM141','MCM206']"
MCM305,CAS,MCM,305,MANAGEMENT,Communication campaigns,MCM 141 & MCM 206,NA,N,3,Dept of Mass Comm & Multimedia,3,AND,1- All specified prerequisites must be taken.,"['MCM141','MCM206']"
MCM305,CAS,MCM,305,COMSCIENCE,Communication campaigns,MCM 141 & MCM 206,NA,N,3,Dept of Mass Comm & Multimedia,3,AND,1- All specified prerequisites must be taken.,"['MCM141','MCM206']"
